"Mnemonic","OemCode","Manufacturer","ESTA Man Code","Product","DMX in","DMX out","Are ports Physical","Is RDM supported","Website"
"OemJoshSysEcgProD1","0x0bc4","Joshua 1 Systems Inc","0x4A31 ","ECGPro D1","1","1","y","y","http:\\www.j1sys.com/"
"OemJoshSysEcgProD4","0x0bc5","Joshua 1 Systems Inc","0x4A31 ","ECGPro D4","4","4","y","y","http:\\www.j1sys.com/"
"OemJoshSysEcgProD8","0x0bc6","Joshua 1 Systems Inc","0x4A31 ","ECGPro D8","8","8","y","y","http:\\www.j1sys.com/"
"OemJpk1","0x0960","JPK Systems Limited","0x6A6B ","OemJpk1","1","1","y","y",""
"OemJpk10","0x0969","JPK Systems Limited","0x6A6B ","OemJpk10","1","1","y","y",""
"OemJpk11","0x096a","JPK Systems Limited","0x6A6B ","OemJpk11","1","1","y","y",""
"OemJpk12","0x096b","JPK Systems Limited","0x6A6B ","OemJpk12","1","1","y","y",""
"OemJpk13","0x096c","JPK Systems Limited","0x6A6B ","OemJpk13","1","1","y","y",""
"OemJpk14","0x096d","JPK Systems Limited","0x6A6B ","OemJpk14","1","1","y","y",""
"OemJpk15","0x096e","JPK Systems Limited","0x6A6B ","OemJpk15","1","1","y","y",""
"OemJpk16","0x096f","JPK Systems Limited","0x6A6B ","OemJpk16","1","1","y","y",""
"OemJpk2","0x0961","JPK Systems Limited","0x6A6B ","OemJpk2","1","1","y","y",""
"OemJpk3","0x0962","JPK Systems Limited","0x6A6B ","OemJpk3","1","1","y","y",""
"OemJpk4","0x0963","JPK Systems Limited","0x6A6B ","OemJpk4","1","1","y","y",""
"OemJpk5","0x0964","JPK Systems Limited","0x6A6B ","OemJpk5","1","1","y","y",""
"OemJpk6","0x0965","JPK Systems Limited","0x6A6B ","OemJpk6","1","1","y","y",""
"OemJpk7","0x0966","JPK Systems Limited","0x6A6B ","OemJpk7","1","1","y","y",""
"OemJpk8","0x0967","JPK Systems Limited","0x6A6B ","OemJpk8","1","1","y","y",""
"OemJpk9","0x0968","JPK Systems Limited","0x6A6B ","OemJpk9","1","1","y","y",""
"OemJscAg1p","0x08f0","JSC","0x01D3","Gate Pro 1P","1","1","y","n",""
"OemJscAg2p","0x08f1","JSC","0x01D3","Gate Pro 2P","2","2","y","n",""
"OemJscAg4p","0x08f2","JSC","0x01D3","Gate Pro 4P","4","4","y","n",""
"OemJumptronicProtocolController1","0x28db","Jumptronic GmbH","0x011B ","ProtocolController","0","8","y","y","http://www.jumptronic.de"
"OemKdRJNet11","0x287f","Key Delfin","0x6B64 ","RJ Net 1","0","1","y","n",""
"OemKdWINet11","0x287e","Key Delfin","0x6B64 ","WI Net 1","0","1","y","n",""
"OemKiboNode16","0x0d50","KiboWorks","","KiboNode 16 Port","0","4","y","y","http:\\www.kiboworks.com/"
"OemKirronIdycoLed","0x0f20","Kirron light components","","IDycoLED Control","0","1","n","n","http:\\www.kirronlightcomponents.com/en/"
"OemKissBox","0x0370","Kiss Box","0x4B42 ","DMX Box","1","1","y","y","http:\\www.kissbox.nl/"
"OemKontRdmassistant1","0x288d","Kontrolcla Show Control S  L","","Rdm assistant","2","2","y","y","http://www.kontrolcla.com"
"OemKuwatecDiaHeart1","0x10f0","kuwatec Inc","0x4B55 ","DIAheart","0","0","y","n","http:\\www.kuwatec.co.jp/synvisum/en/"
"OemKuwatEx81","0x282c","kuwatec  Inc","0x4B55 ","Ex8","8","8","y","y","http://www.kuwatec.co.jp"
"OemKuwEtherMx1","0x0f50","kuwatec Inc","0x4B55 ","EtherMX","4","4","y","y","http:\\www.kuwatec.co.jp/synvisum/en/"
"OemKuxcnaWiD1","0x28ab","LuxCena Iumina","","LuxCena WiFi DMX","1","1","y","n",""
"OemLasAnDspIp","0x0891","LaserAnimation Sollinger GmbH","0x4C41 ","Lasergraph DSP","1","0","y","n","http:\\www.laseranimation.com/en/"
"OemLasAnDspOp","0x0892","LaserAnimation Sollinger GmbH","0x4C41 ","Lasergraph DSP","0","1","y","n","http:\\www.laseranimation.com/en/"
"OemLbLce","0x0a21","CDS","0x6364 ","LanBox LCE","2","1","y","n","http:\\www.lanbox.com/"
"OemLbLcp","0x0a22","CDS","0x6364 ","LanBox LCP","2","1","y","n","http:\\www.lanbox.com/"
"OemLbLcx","0x0a20","CDS","0x6364 ","LanBox LCX","4","1","y","n","http:\\www.lanbox.com/"
"OemLedCoLdp12","0x2841","LED concept","","LED PIXEL DIRECTOR 12","0","12","n","n","www.ledconcept.ru"
"OemLedCoLpd16","0x2840","LED concept","","LED PIXEL DIRECTOR 16","0","16","n","n","www.ledconcept.ru"
"OemLedCoLpd24","0x283f","LED concept","","LED PIXEL DIRECTOR 24","0","24","n","n","www.ledconcept.ru"
"OemLedConceptLpd4","0x2829","LED concept","","LED Pixel Director 4","0","4","n","n","http:\\www.ledconcept.ru"
"OemLedConceptLpd8","0x282a","LED concept","","LED Pixel Director 8","0","8","n","n","http:\\www.ledconcept.ru"
"OemLedConSm04","0x286c","LED concept","","SWITCHMAN 0 4","4","0","Y","N","http://www.ledconcept.ru"
"OemLedConSm1","0x2872","LED concept","","SWITCHMAN 1","0","1","Y","N","http://ledconcept.ru/artnet-dmx-1-out.html"
"OemLedConSm11","0x286e","LED concept","","SWITCHMAN 1 1","1","1","Y","N","http://www.ledconcept.ru"
"OemLedConSm2","0x2870","LED concept","","SWITCHMAN 2","0","2","Y","N","http://ledconcept.ru/artnet-dmx-2-out.html"
"OemLedConSm21","0x286a","LED concept","","SWITCHMAN 2 1","1","2","Y","N","http://www.ledconcept.ru"
"OemLedConSm2a","0x2871","LED concept","","SWITCHMAN 2a","0","2","Y","N","http://ledconcept.ru/artnet-dmx-2-out.html"
"OemLedConSm31","0x286d","LED concept","","SWITCHMAN 3 1","1","3","Y","N","http://www.ledconcept.ru"
"OemLedConSm4","0x2873","LED concept","","SWITCHMAN 4","0","4","Y","N","http://ledconcept.ru/artnet_dmx_4_out.html"
"OemLedConSm41","0x286b","LED concept","","SWITCHMAN 4 1","1","4","Y","N","http://www.ledconcept.ru"
"OemLedConSm8","0x286f","LED concept","","SWITCHMAN 8","0","8","y","n","http://www.ledconcept.ru"
"OemLedSisCloud1","0x284d","LEDsistem Technology LTD","","Cloud Drive","1","1","y","y","http://www.axalight.com"
"OemLedtuneAbox1","0x13f1","LEDTUNE COM","","ABOX 01","1","1","y","n","http:\\www.ledtune.com"
"OemLehighDx2","0x03e0","Lehigh Electric Products Co","0x2632 ","DX2 Dimming Rack","2","1","y","n","http:\\www.lehighdim.com/lw2/index.php"
"OemLemG300s","0x13dc","LeMaitre Ltd","","G300 Smart","0","1","n","n","http:\\www.lemaitreltd.com/"
"OemLeonGreco1","0x289f","LEON","","LEONGRECO","1","1","N","Y",""
"OemLewLightCv2","0x0004","Lew Light","","Lew Light","0","0","n","n","http:\\www.lewlight.com/"
"OemLex5k","0x0da0","Lex","0x4C58 ","AL5003 Lex","0","1","y","y","http:\\www.lexproducts.com/"
"OemLiacReac","0x1070","LightAct d o o","","reActor","1","2","y","n","http:\\www.lightact-systems.com/"
"OemLichtGtDmxDis1","0x2802","Licht en Geluid Team","0x03A2","DMXDisplay","1","0","n","n","http:\\www.minkemalgt.nl"
"OemLichtLt1","0x13c0","Licht Team","0x03A2 ","LT1","4","0","n","y","http:\\licht.team"
"OemLightSkyDmxBox1","0x28a2","LIGHTSKY","","DMX BOX","4","4","Y","Y","http://www.lightsky.com.cn/"
"OemLightSkyHub1","0x11d0","LIGHT SKY","","OemSkyHub","1","1","y","y","http:\\www.lightsky.com.cn/"
"OemLightSkyIp2k1","0x2854","LIGHTSKY","","IP2000","1","1","Y","Y","http://www.lightsky.com.cn/index.html"
"OemLightSkyIp31","0x283b","LIGHTSKY","","IP3000","4","4","Y","Y","http://www.lightsky.com.cn"
"OemLightSkyLed07601","0x28bc","LIGHTSKY","","LED0760","1","1","Y","Y","http://www.lightsky.com.cn/"
"OemLightSkyLed09601","0x28bd","LIGHTSKY","","LED0960","1","1","Y","Y","http://www.lightsky.com.cn/"
"OemLightWildDataB1","0x0b60","LightWild LC","0x4C57 ","LightWild DataBridge","4","4","y","n","http:\\callegenix.com/companies/lightwild/"
"OemLkeEmj1","0x13db","LKE Lasershow","0x0082 ","eXtreme Motion Jet","1","0","y","y","http:\\www.lke-lasershow.com"
"OemLkeH2","0x13da","LKE Lasershow","0x0082 ","H2O Motion","1","0","n","y","http:\\www.lke-lasershow.com"
"OemLltSms28a","0x0dd0","LLT Lichttechnik GmbH Co KG","0x2626 ","SMS 28A","2","0","y","n","http:\\www.llt-lichttechnik.de/"
"OemLscDownLynx2","0x0280","LSC","0x4C73 ","LSC Down Lynx 2","0","2","y","y","http:\\www.lsclighting.com/"
"OemLscIn1","0x0b11","LSC","0x4C73 ","OemLscIn1","1","0","y","n","http:\\www.lsclighting.com/"
"OemLscIn4","0x0b13","LSC","0x4C73 ","OemLscIn4","4","0","y","n","http:\\www.lsclighting.com/"
"OemLscOut1","0x0b10","LSC","0x4C73 ","OemLscOut1","0","1","y","n","http:\\www.lsclighting.com/"
"OemLscOut4","0x0b12","LSC","0x4C73 ","OemLscOut4","0","4","y","n","http:\\www.lsclighting.com/"
"OemLscUpLynx2","0x0281","LSC","0x4C73 ","LSC Up Lynx 2","2","0","y","n","http:\\www.lsclighting.com/"
"OemLssDisco","0x0950","LSS Lighting","","Discovery","4","4","n","n","http:\\www.lss-lighting.de/"
"OemLssMasterGate","0x0472","LSS Lighting","","MasterGate Profibus interface","0","0","n","n","http:\\www.lss-lighting.de/"
"OemLssMasterMini","0x0474","LSS Lighting","","Master Port Mini","0","1","y","y","http:\\www.lss-lighting.de/"
"OemLssPowerDim","0x0475","LSS Lighting","","Powerdim","0","2","y","y","http:\\www.lss-lighting.de/"
"OemLssRailController","0x0473","LSS Lighting","","Rail Controller Profibus","0","0","n","n","http:\\www.lss-lighting.de/"
"OemLtlLasNet","0x0940","Laser Technology Ltd","0x4C59 ","LasNet","2","2","y","n","http:\\lasertechnologyltd.co.uk/"
"OemLumaxIlda","0x10d0","Lumax","","LumaxNET ILDA Interface","1","1","y","n","http:\\www.lumaxlighting.com/"
"OemLumenArriSkylinkBs1","0x28c2","LumenRadio","0x4C55 ","ARRI Skylink Base Station","1","1","y","y","http://lumenradio.com"
"OemLumPulCboxe","0x1321","Lumenpulse Lighting  Inc","0x3638 ","CBOX Ethernet","0","4","y","y","Company URL: http:\\www.lumenpulse.com"
"OemLumPulCove1","0x1320","Lumenpulse Lighting Inc","0x3638 ","Lumencove XT Ethernet Enabled","2","2","y","y","http:\\www.lumenpulse.com/en/"
"OemLumrCnov2","0x09f0","LumenRadio AB","0x4C55 ","CRMX Nova TX2","2","2","y","n","http:\\www.lumenradio.com/"
"OemLumrCnov2r","0x09f1","LumenRadio AB","0x4C55 ","CRMX Nova TX2 RDM","2","2","y","y","http:\\www.lumenradio.com/"
"OemLumrCnovFx","0x09f2","LumenRadio AB","0x4C55 ","CRMX Nova FX","1","1","y","y","http:\\www.lumenradio.com/"
"OemLumrCnovFx2","0x09f3","LumenRadio AB","0x4C55 ","CRMX Nova FX2","2","2","y","y","http:\\www.lumenradio.com/"
"OemLumrCoutF1ex","0x09f4","LumenRadio AB","0x4C55 ","CRMX Outdoor F1ex","1","1","y","y","http:\\www.lumenradio.com/"
"OemLumrSnova","0x09f5","LumenRadio AB","0x4C55 ","SuperNova","0","0","n","y","http:\\www.lumenradio.com/"
"OemLuxNode1","0x0871","Lux Lumen","0x033A ","Lux Node","0","1","y","n",""
"OemLychtHub1","0x2803","Lycht","","Lycht Hub","6","0","n","n","http:\\www.lycht.com"
"OemMa2PortNode","0x04b0","MA Lighting","0x4D41 ","2 Port Node","0","2","y","n","http:\\www.malighting.com/"
"OemMaa","0x04ba","MA Lighting","0x4D41 ","OemMaa","0","0","n","n","http:\\www.malighting.com/"
"OemMab","0x04bb","MA Lighting","0x4D41 ","OemMab","0","0","n","n","http:\\www.malighting.com/"
"OemMac","0x04bc","MA Lighting","0x4D41 ","OemMac","0","0","n","n","http:\\www.malighting.com/"
"OemMaConsole","0x04b4","MA Lighting","0x4D41 ","GrandMA2 Consoles and OnPC","0","0","n","n","http:\\www.malighting.com/"
"OemMad","0x04bd","MA Lighting","0x4D41 ","OemMad","0","0","n","n","http:\\www.malighting.com/"
"OemMaDot2Console","0x04b7","MA Lighting","0x4D41 ","Dot2 console and Dot2OnPC","0","0","n","n","http:\\www.malighting.com/"
"OemMaDot2NodeX","0x04b9","MA Lighting","0x4D41 ","Dot2 X Port nodes","0","0","n","n","http:\\www.malighting.com/"
"OemMaDot2VPU","0x04b8","MA Lighting","0x4D41 ","Dot2 VPU","0","0","n","n","http:\\www.malighting.com/"
"OemMadrix1","0x04c0","inoage GmbH","0x4941 ","MADRIX 2","8","256","n","n","www.madrix.com"
"OemMadrix2","0x04c2","inoage GmbH","0x4941 ","Snuffler","4","0","n","n","www.madrix.com"
"OemMadrix3","0x04c3","inoage GmbH","0x4941 ","PLEXUS","2","2","y","n","www.madrix.com"
"OemMadrix4","0x04c4","inoage GmbH","0x4941 ","MADRIX 3","8","256","n","n","www.madrix.com"
"OemMadrix5","0x04c5","inoage GmbH","0x4941 ","LUNA 8","1","8","y","n","www.madrix.com"
"OemMadrix6","0x04c6","inoage GmbH","0x4941 ","OemMadrix6","0","0","n","n","www.madrix.com"
"OemMadrix7","0x04c7","inoage GmbH","0x4941 ","LUNA 4","1","4","y","n","www.madrix.com"
"OemMadrix8","0x04c8","inoage GmbH","0x4941 ","LUNA 16","1","16","y","n","www.madrix.com"
"OemMadrix9","0x04c9","inoage GmbH","0x4941 ","NEBULA","0","12","y","y","www.madrix.com"
"OemMadrixa","0x04ca","inoage GmbH","0x4941 ","STELLA","2","2","y","y","www.madrix.com"
"OemMadrixb","0x04cb","inoage GmbH","0x4941 ","ORION","1","0","y","y","www.madrix.com"
"OemMadrixc","0x04cc","inoage GmbH","0x4941 ","MADRIX 5","8","2048","y","y","www.madrix.com"
"OemMadrixd","0x04cd","inoage GmbH","0x4941 ","MADRIX RADAR","0","0","n","y","www.madrix.com"
"OemMadrixe","0x04ce","inoage GmbH","0x4941 ","AURA","32","32","n","y","www.madrix.com"
"OemMadrixf","0x04cf","inoage GmbH","0x4941 ","STELLA 8","8","8","y","y","www.madrix.com"
"OemMae","0x04be","MA Lighting","0x4D41 ","OemMae","0","0","n","n","http:\\www.malighting.com/"
"OemMaf","0x04bf","MA Lighting","0x4D41 ","OemMaf","0","0","n","n","http:\\www.malighting.com/"
"OemMAHub","0x0002","Artistic Licence Engineering Ltd","0x414c","MAHub","4","4","y","n","http:\\www.ArtisticLicence.com"
"OemMaMaRemote","0x04b3","MA Lighting","0x4D41 ","Remote","0","0","n","n","http:\\www.malighting.com/"
"OemMaNdp","0x04b2","MA Lighting","0x4D41 ","Ndp","0","0","n","n","http:\\www.malighting.com/"
"OemMaNsp","0x04b1","MA Lighting","0x4D41 ","Nsp","0","4","y","y","http:\\www.malighting.com/"
"OemMartE2DMX8","0x0880","Martin","0x4D50 ","Ether2DMX8 Node","0","4","y","n","http:\\www.martinpro.com/"
"OemMarumoMbk350e","0x0be0","MARUMO ELECTRIC Co  Ltd","0x0974 ","MBK 350E","0","4","y","n","http:\\www.tokyo-cci.or.jp/english/ibo/0352047.htm"
"OemMarumoMbk360e","0x0be1","MARUMO ELECTRIC Co  Ltd","0x0974 ","MBK 360E","0","4","y","n","http:\\www.tokyo-cci.or.jp/english/ibo/0352047.htm"
"OemMarumoMbk370e","0x0be2","MARUMO ELECTRIC Co  Ltd","0x0974 ","MBK 370E","2","0","y","n","http:\\www.tokyo-cci.or.jp/english/ibo/0352047.htm"
"OemMasterDmxV","0x0853","LSS Lighting","","DMX View","1","0","y","n","http:\\www.lss-lighting.de/"
"OemMasterPort","0x0851","LSS Lighting","","MasterPort4","4","4","y","n","http:\\www.lss-lighting.de/"
"OemMasterPortPs","0x0852","LSS Lighting","","MasterPortPSU","4","4","y","n","http:\\www.lss-lighting.de/"
"OemMasterSwitch","0x0850","LSS Lighting","","MasterSwitch","2","1","y","n","http:\\www.lss-lighting.de/"
"OemMaVPU","0x04b5","MA Lighting","0x4D41 ","VPU","0","0","n","n","http:\\www.malighting.com/"
"OemMaxNode4","0x0180","Martin","0x4D50 ","Maxxyz Node","4","4","y","n","http:\\www.martin.com/"
"OemMaxP3SysCon","0x0181","Martin","0x4D50 ","P3 System Controller","0","4","n","y","http:\\www.martin.com/"
"OemMaXPortNode","0x04b6","MA Lighting","0x4D41 ","MA 2 4 8 Port Node  programmable io","0","0","n","n","http:\\www.malighting.com/"
"OemMcswe1024","0x1130","GuangZhou MCSWE Technologies","0x15A0 ","MCSWE 1024","2","2","y","n","http://www.mcswe.com"
"OemMcswe2048","0x1131","GuangZhou MCSWE Technologies","0x15A0 ","MCSWE 2048","4","4","y","n","http://www.mcswe.com"
"OemMedienMg4","0x0bb0","medien technik cords","0x4D54 ","MGate4","4","4","y","y",""
"OemMlightMidDis1","0x284c","M Light","","Mini Display 16","0","2","y","n","http://www.m-light.fr"
"OemMogees1","0x1120","Mogees Ltd","","Mogees","0","4","n","n","http:\\mogees.co.uk/"
"OemMovArtMnet","0x0990","Moving Art","","M NET","1","1","y","n",""
"OemMthMed1","0x13e0","MTH","","MED LDMX512","1","1","y","y","http:\\www.mthlighting.com"
"OemMthMed2","0x13e1","MTH","","MED LDMX512HUB","4","4","y","y","http:\\www.mthlighting.com"
"OemMuelNl1","0x09e0","Mueller Elektronik","0x4D77 ","NetLase","2","3","n","n",""
"OemMusicLightsDIAMOND371","0x28f2","Music Lights S R L","0x15D0 ","DIAMOND37","1","1","y","y","https://www.musiclights.it/product/DIAMOND37"
"OemMusicLightsSTARK10001","0x28f3","Music Lights S R L","0x15D0 ","STARK1000","1","1","y","y","https://www.musiclights.it/product/STARK1000"
"OemNetgate","0x0001","ADB","0x4144 ","Netgate","4","4","y","n","http:\\www.adblighting.com/"
"OemNetgateXT","0x8000","Artistic Licence Engineering Ltd","0x414c","Netgate XT","4","4","y","n","http:\\www.ArtisticLicence.com"
"OemNetLinkIp","0x0015","Artistic Licence Engineering Ltd","0x414c","Net Link IP","2","0","y","n","http:\\www.ArtisticLicence.com"
"OemNetLinkOp","0x0014","Artistic Licence Engineering Ltd","0x414c","Net Link OP","0","2","y","n","http:\\www.ArtisticLicence.com"
"OemNetLynxIp2","0x0215","Artistic Licence Engineering Ltd","0x414c","Net Lynx IP 2","2","0","y","n","http:\\www.ArtisticLicence.com"
"OemNetLynxIp4","0x20a0","Artistic Licence Engineering Ltd","0x414c","Net Lynx IP  G4","2","0","y","n","http:\\www.ArtisticLicence.com"
"OemNetLynxOp2","0x0214","Artistic Licence Engineering Ltd","0x414c","Net Lynx OP 2","0","2","y","y","http:\\www.ArtisticLicence.com"
"OemNetLynxOp4","0x2040","Artistic Licence Engineering Ltd","0x414c","Net Lynx OP  G4","0","2","y","y","http:\\www.ArtisticLicence.com"
"OemNetPatch","0x8001","Artistic Licence Engineering Ltd","0x414c","Net Patch","0","0","n","y","http:\\www.ArtisticLicence.com"
"OemNicoTechDi4504","0x1020","Nico Technology","","Nico DMX interface 4504","0","4","y","n",""
"OemNisconRay1","0x1370","NISCON Inc","","RAYNOK Motion Control System","4","4","y","n","http:\\www.nisconinc.com"
"OemNseNd1","0x2816","NightStarry Electronics Co  LTD","0x3333 ","Net Dmx","1","1","y","y","http:\\www.nightstarry.com"
"OemNseNn16","0x2818","NightStarry Electronics Co  LTD","0x3333 ","Net Node:16","16","16","y","y","http:\\www.nightstarry.com"
"OemNseNn32","0x2817","NightStarry Electronics Co  LTD","0x3333 ","Net Node:32","32","32","y","y","http:\\www.nightstarry.com"
"OemNseNn4","0x281a","NightStarry Electronics Co  LTD","0x3333 ","Net Node:4","4","4","y","y","http:\\www.nightstarry.com"
"OemNseNn8","0x2819","NightStarry Electronics Co  LTD","0x3333 ","Net Node:8","8","8","y","y","http:\\www.nightstarry.com"
"OemNuDeltaLog1","0x28a5","NuDelta Digital","0x6201 ","LogiCue","4","4","y","y","http://www.nudeltadigital.com"
"OemOarwSm1","0x09d0","Oarw","","Screen Monkey","0","1","n","n",""
"OemOpenClear0","0x0490","Open Clear","","OemOpenClear0","0","0","n","n",""
"OemOpenClear1","0x0491","Open Clear","","OemOpenClear1","0","0","n","n",""
"OemOpenClear2","0x0492","Open Clear","","OemOpenClear2","0","0","n","n",""
"OemOpenClear3","0x0493","Open Clear","","OemOpenClear3","0","0","n","n",""
"OemOpenClear4","0x0494","Open Clear","","OemOpenClear4","0","0","n","n",""
"OemOpenClear5","0x0495","Open Clear","","OemOpenClear5","0","0","n","n",""
"OemOpenClear6","0x0496","Open Clear","","OemOpenClear6","0","0","n","n",""
"OemOpenClear7","0x0497","Open Clear","","OemOpenClear7","0","0","n","n",""
"OemOpenClear8","0x0498","Open Clear","","OemOpenClear8","0","0","n","n",""
"OemOpenClear9","0x0499","Open Clear","","OemOpenClear9","0","0","n","n",""
"OemOpenCleara","0x049a","Open Clear","","OemOpenCleara","0","0","n","n",""
"OemOpenClearb","0x049b","Open Clear","","OemOpenClearb","0","0","n","n",""
"OemOpenClearc","0x049c","Open Clear","","OemOpenClearc","0","0","n","n",""
"OemOpenCleard","0x049d","Open Clear","","OemOpenCleard","0","0","n","n",""
"OemOpenCleare","0x049e","Open Clear","","OemOpenCleare","0","0","n","n",""
"OemOpenClearf","0x049f","Open Clear","","OemOpenClearf","0","0","n","n",""
"OemOpenlux","0x01c0","Nondim Enterprises","","Openlux","4","4","y","n",""
"OemOpenLxEasyDmx1","0x287a","OpenLX SP Ltd","0x02ED ","EasyDMX","0","1","y","n","http://www.openlx.org.uk"
"OemOpitOct1","0x13d4","Opito Labs GmbH","0x0823 ","Opito Converter Toolkit","4","4","n","n","http:\\www.opito.de"
"OemOpitOvc1","0x13d5","Opito Labs GmbH","0x0823 ","Opito Video Controller","0","1","n","n","http:\\www.opito.de"
"OemOttecFog1","0x11a0","OTTEC Technology GmbH","0x0878 ","Fogmachine","0","1","n","y","http:\\www.ottec.com"
"OemPacNorthClst","0x1220","Pacific Northwest National Laboratory","","PNNL Connected Lighting System Testbed","1","1","y","n","http:\\www.pnnl.gov"
"OemPanEmitAx","0x0f90","Panasonic Corporation","0x074F ","EMIT AX","2","2","y","n","http:\\www.panasonic.net/"
"OemPangoAvrEd","0x11f1","Pangolin Laser Systems Inc","0x70F0 ","AVR Ethernet DMX","1","1","y","n","http:\\www.pangolin.com"
"OemPangoFb4se","0x11f0","Pangolin Laser Systems Inc","0x70F0 ","FB4 SE","1","1","y","y","http:\\www.pangolin.com"
